,program_id,treat_id,equip_id,program_cost
4829,17055719,1221676118,11509,950
4830,16538319,1044743582,17346,802
4831,19274813,1590846302,11364,351
4832,15070973,1035786887,16208,140
4833,15338085,1572093954,13685,927
4834,10718795,1647290837,14209,788
4835,13566808,1681716965,11957,625
4836,17128325,1609358204,17683,940
4837,13175225,1361356056,19830,691
4838,17867974,1590453770,19101,650
4839,12213709,1890672438,18197,967
4840,16367088,1324264913,17346,142
4841,19989506,1800331371,14763,663
4842,19624600,1898400273,13810,553
4843,16835111,1769996337,12470,633
4844,17824895,1601814013,19101,970
4845,11041160,1160409718,17784,460
4846,13042941,1466956425,11957,741
4847,10322239,1820250977,16689,582
4848,10279048,1130337921,15825,962
4849,10385700,1332010479,16604,212
4850,19706480,1210198256,15728,940
4851,16102961,1020073696,14430,898
4852,15616032,1712708925,10682,438
4853,18737827,1720566388,10986,557
4854,15598667,1852059981,12693,286
4855,19855073,1307897409,12681,241
4856,19335218,1473051374,15240,201
4857,11450915,1195593950,19136,387
4858,19057928,1679754716,13064,134
4859,11435827,1041708835,13587,368
4860,19255110,1758896801,18017,805
4861,14387742,1256822716,18687,842
4862,12239238,1883608952,11082,557
4863,13468242,1544350078,11735,866
4864,19038979,1333190499,16687,483
4865,15036325,1816011259,16208,569
4866,12263642,1036762668,17347,642
4867,15953387,1821747698,16930,313
4868,14692356,1734724927,10207,497
4869,11642997,1064835836,14209,861
4870,17911699,1424067164,17618,611
4871,10729569,1712141923,16486,685
4872,18670033,1876911568,13649,189
4873,10285407,1838096894,18162,313
4874,17579345,1724879415,13475,955
4875,15619557,1363592561,10836,710
4876,13538355,1932313973,14763,766
4877,14402875,1691769167,18469,247
4878,11905472,1937214852,14470,132
4879,16102756,1809732292,19234,458
4880,16355066,1177413491,12635,488
4881,14135268,1639512009,17253,980
4882,18266098,1582087437,10429,328
4883,18448177,1282635888,12004,805
4884,18538623,1430244839,17764,195
4885,12286382,1890233450,11308,379
4886,13952077,1236045926,15079,623
4887,14563733,1883006263,15206,352
4888,12369366,1542432504,14763,414
4889,11470180,1991011193,19474,571
4890,13015042,1316505968,10986,640
4891,12755504,1711475217,12635,742
4892,18416041,1260889969,18172,971
4893,18068612,1468784486,14177,835
4894,10854002,1975211394,19928,967
4895,11474805,1504704261,18396,423
4896,10693463,1843751609,17346,835
4897,16448498,1359959426,17764,357
4898,17842155,1692498901,16705,673
4899,15080222,1629897597,18613,687
4900,17934867,1614143037,15096,479
4901,12349226,1161737235,19159,604
4902,18968508,1199638072,11509,235
4903,15468563,1580099118,18687,397
4904,12470278,1213328710,15240,593
4905,16084187,1719442985,19195,388
4906,18915937,1984309848,15260,630
4907,17371461,1304213723,10791,147
4908,14311799,1734191556,16832,826
4909,12354603,1108481897,12635,965
4910,16114845,1875825646,10595,983
4911,12938524,1630415484,10836,615
4912,11779486,1404081867,14950,936
4913,14120732,1176881162,10879,905
4914,11832683,1622454990,13250,336
4915,18993943,1896625195,18287,466
4916,12918875,1286488991,12070,941
4917,16383436,1979916238,13203,378
4918,19944722,1735654142,18252,893
4919,10657827,1558600209,12303,390
4920,16314871,1681026880,17857,303
4921,17640014,1129580506,14548,265
4922,16518086,1103852675,19159,246
4923,11445082,1428824840,10566,330
4924,19237806,1534731020,15728,985
4925,14076646,1167916343,10166,371
4926,10015475,1650836664,17347,433
4927,13352636,1391236504,10836,609
4928,17828048,1568427248,16302,885
4929,13537221,1070995370,15827,261
4930,14259099,1239808477,10791,639
4931,10427912,1572277348,17558,867
4932,17713549,1986727668,10980,323
4933,12413022,1983742590,16705,672
4934,12560592,1500675399,19234,663
4935,19228839,1276988898,19999,769
4936,17892707,1729914074,19231,931
4937,10183031,1325658208,13521,673
4938,16133852,1402046315,17857,312
4939,11965346,1333632467,12453,144
4940,14734699,1278342850,10686,294
4941,13866595,1463544961,14548,477
4942,19937204,1010220944,19388,884
4943,13469990,1750020574,12968,649
4944,11706957,1674933016,17347,373
4945,11660142,1517259602,18469,569
4946,18793047,1271221880,19715,546
4947,13689063,1266145072,16175,647
4948,10885524,1087835986,12303,155
4949,11339932,1772161447,12070,673
4950,12329559,1914244814,16302,920
4951,18543214,1827752756,12681,1000
4952,11179783,1988872889,11561,335
4953,11906720,1112503510,15993,888
4954,18101201,1691505395,11509,583
4955,10222153,1775495813,17857,890
4956,17465836,1304399897,14950,577
4957,11790231,1113675562,11627,767
4958,14137587,1199820192,13016,846
4959,17716988,1452501271,10566,924
4960,18356305,1778856635,19383,252
4961,10049459,1647452704,16486,109
4962,16197090,1517934578,17228,740
4963,18131363,1359652110,10342,641
4964,15406586,1132181586,19895,842
4965,12916710,1056470173,17347,138
4966,15567502,1608137161,11627,471
4967,13846922,1386902672,13016,171
4968,14523199,1993844339,16215,388
4969,14533175,1792052241,16486,706
4970,13090895,1475368208,12053,744
4971,15890823,1946550478,12390,231
4972,13680088,1498760218,10172,600
4973,13754990,1578148130,16832,449
4974,10552601,1475501333,14309,300
4975,10949928,1444565255,16362,161
4976,17927628,1932998137,12453,729
4977,11096109,1573983867,15240,577
4978,16896714,1723091303,16969,503
4979,10789849,1183831355,19496,970
4980,17229579,1724876603,15316,871
4981,18659235,1923947311,10215,293
4982,14448509,1695000362,14327,193
4983,14998062,1682053045,18799,937
4984,13802273,1675478010,15981,989
4985,11106838,1759175025,13683,125
4986,19628101,1063309018,18396,201
4987,17082684,1319800427,12968,391
4988,13851178,1670812247,19388,724
4989,15785982,1607793479,10172,298
4990,19288768,1214968156,16756,527
4991,13213172,1847479071,12681,982
4992,12395404,1428399944,16175,144
4993,10167284,1218146296,13250,531
4994,11676158,1585739096,14235,673
4995,10675051,1650232337,16438,416
4996,12611687,1703580628,11509,454
4997,18692378,1350363013,11624,738
4998,18941624,1589506215,18793,375
4999,15522863,1520480106,16208,799
5000,18925905,1816890900,10791,514
5001,10621163,1483797758,13919,644
5002,17091267,1437248075,12570,289
5003,11184138,1223669388,12632,516
5004,11522916,1193301685,16756,850
5005,18809481,1283418623,19999,401
5006,18385303,1547819128,16215,395
5007,16824175,1264746006,12681,270
5008,15953648,1247866092,13105,858
5009,14118611,1456049038,18370,695
5010,18398282,1442894580,10018,415
5011,10389472,1513445994,19928,900
5012,17891718,1982931782,13919,501
5013,17863822,1053157790,12053,917
5014,11363524,1819371997,15533,733
5015,16664079,1346472330,17096,648
5016,10229805,1112298815,17784,247
5017,10205779,1949495102,17859,630
5018,10289510,1568818859,16969,142
5019,16165299,1551968808,15240,164
5020,18229710,1114519488,18884,948
5021,12027145,1352980281,14950,879
5022,15515717,1524627103,13475,715
5023,17772432,1313303392,19159,364
5024,18942182,1763209923,11305,248
5025,16282635,1946620786,13475,431
5026,17803826,1568979209,11048,987
5027,15701347,1274129380,10037,434
5028,16289795,1193759748,19183,597
5029,19717407,1215718964,10373,553
5030,10705721,1178554961,12072,904
5031,17038556,1215022089,19217,836
5032,19952826,1316666433,13649,301
5033,15257679,1134524657,17556,535
5034,17571007,1829757757,16687,426
5035,11958401,1783813289,16478,699
5036,19055320,1608353867,19409,424
5037,16180562,1585925073,12053,107
5038,11052309,1799535877,19409,567
5039,15139304,1827189705,10520,489
5040,11949104,1576468360,10791,618
5041,14082565,1093009765,15260,767
5042,11035952,1391134787,19195,238
5043,13870173,1699940445,12693,874
5044,10480533,1287009350,11509,364
5045,16184256,1125465236,17253,451
5046,13318556,1406788892,10172,263
5047,15205435,1870190625,18370,236
5048,17979587,1491115574,18017,323
5049,16827137,1841132062,14548,429
5050,13314955,1988867878,10870,133
5051,19839681,1523302038,14430,499
5052,12404444,1452577896,10037,163
5053,16590949,1880541655,18823,208
5054,10865808,1030504266,15825,331
5055,12343996,1866112699,16231,626
5056,15353262,1111033233,18287,589
5057,14285087,1685562569,12997,375
5058,18203841,1747637501,19528,455
5059,19110649,1236815097,17618,369
5060,16329843,1483237852,12070,356
5061,15816742,1638583221,11364,832
5062,17530515,1556985421,13203,655
5063,18023629,1843173353,18613,947
5064,10178665,1133800819,18370,587
5065,10909643,1623277093,14848,261
5066,12767945,1398297751,10686,726
5067,10879722,1859604427,18823,822
5068,13257743,1805988695,12053,744
5069,14458120,1657687339,11296,862
5070,10280121,1986262140,15481,970
5071,15317799,1920730504,17596,535
5072,16441502,1835018921,17228,681
5073,12930378,1109526465,15316,798
5074,14996486,1762958981,19159,813
5075,12957413,1331775858,16302,860
5076,18873847,1467110517,16930,174
5077,13113925,1296279296,16486,157
5078,13135483,1297328320,16689,161
5079,16008661,1090139489,10870,117
5080,16454082,1887190337,14950,871
5081,16698138,1225237349,14209,996
5082,15118345,1213001995,18469,357
5083,16616686,1287644213,10686,864
5084,11965286,1106582452,10003,191
5085,13076225,1652791986,19999,815
5086,15441774,1335817566,11351,782
5087,14387394,1439607303,19895,529
5088,15869029,1889561809,12004,615
5089,17808796,1085214058,17253,148
5090,12430568,1468711325,16978,237
5091,18156143,1795077757,19406,311
5092,18761539,1801675605,10879,328
5093,16016514,1996886934,19591,525
5094,18820046,1427928937,17784,827
5095,15810729,1868928366,14309,195
5096,12956632,1721133687,11364,140
5097,14938954,1547456301,14561,474
5098,17237257,1209268324,11364,173
5099,15584704,1184476999,14327,130
5100,11020568,1385504625,19661,280
5101,13500359,1036936261,19195,452
5102,19125393,1056530151,13919,799
5103,19979935,1713350704,10566,331
5104,14896704,1918599130,15481,647
5105,11944635,1465726631,10791,252
5106,13240273,1575975652,16043,359
5107,13566422,1502836234,14209,407
5108,12327090,1956369152,17096,510
5109,18039978,1048714445,12034,768
5110,15545137,1507144718,18017,336
5111,16703707,1555075242,16604,546
5112,19197015,1850864833,13587,425
5113,18815228,1352674718,12389,148
5114,17287251,1022417653,13250,540
5115,16969139,1256984099,19591,933
5116,15467295,1513071175,19751,663
5117,13616211,1623476748,18613,935
5118,15250984,1773726451,17596,157
5119,10874388,1910942216,19591,478
5120,15260351,1015888125,11364,482
5121,15308123,1212315338,12570,863
5122,16633920,1907359682,16208,669
5123,10577043,1518485283,12004,136
5124,11859801,1278575435,17832,579
5125,15783171,1682292547,10836,167
5126,11369972,1932792466,19528,118
5127,11511614,1208572128,15206,665
5128,19094552,1474576970,12621,506
5129,19052771,1189080637,16687,463
5130,14615614,1729151858,13810,309
5131,11513334,1499047872,14430,681
5132,19898840,1536503929,10166,400
5133,15317639,1750029264,16832,315
5134,16382354,1109526465,18799,872
5135,19422568,1041699784,12621,652
5136,11132555,1237846324,10215,127
5137,11841813,1549730007,15316,607
5138,14547120,1268075492,14430,984
5139,11089757,1083166373,18370,584
5140,12697906,1310523602,16852,968
5141,14451128,1239005929,19101,231
5142,10681577,1251917418,13521,311
5143,10420781,1118820252,14763,107
5144,19204418,1056090415,19528,803
5145,16635487,1444638840,13685,606
5146,14009445,1115888418,15206,291
5147,15780271,1497601685,19531,123
5148,15462396,1411269201,11048,532
5149,11141072,1371001033,13475,891
5150,11189391,1479165159,13587,991
5151,18526708,1307214745,11296,744
5152,13299716,1802136313,16302,225
5153,15470911,1707203019,10342,568
5154,13585851,1458929316,19101,596
5155,11772557,1796159590,13287,597
5156,14233846,1423808351,12968,218
5157,18686507,1043061623,12777,350
5158,16354357,1298776199,12635,622
5159,17680469,1785829604,12610,233
5160,17121472,1689285435,13649,906
5161,11228059,1163429501,17764,414
5162,13631916,1187220101,14548,156
5163,17496619,1646427405,18899,621
5164,12036254,1652029561,18869,786
5165,19545966,1604650978,18469,508
5166,16526281,1479165159,16700,863
5167,14113152,1775780082,13408,638
5168,16135879,1414838332,18250,503
5169,11324372,1005123249,15240,170
5170,13757980,1505094957,11270,200
5171,18348135,1516465118,12777,784
5172,16498590,1456139031,19474,475
5173,18224664,1105726195,12693,365
5174,11030089,1681625748,19591,849
5175,11361297,1975810482,11270,566
5176,16995936,1744062889,18799,445
5177,16631850,1420570417,10836,402
5178,14143559,1659763043,13135,250
5179,18400230,1108464192,10342,211
5180,14309902,1156489626,10595,258
5181,18860390,1462781933,12570,288
5182,12047095,1994994815,16231,879
5183,19187982,1223768732,12470,836
5184,14649805,1637238664,18613,410
5185,11483029,1539027555,13357,137
5186,13546863,1250134156,14848,526
5187,19439905,1785829604,18823,163
5188,15153751,1908464088,19101,431
5189,16255243,1737527981,16700,131
5190,17312148,1245535780,12621,263
5191,14330262,1465727741,14209,555
5192,10440610,1800871082,12453,912
5193,11568427,1666253651,12070,281
5194,15372063,1509289245,19231,232
5195,10606111,1191783835,16486,537
5196,15899696,1150602395,16969,805
5197,12861956,1526862481,13521,901
5198,12953847,1505699050,18162,243
5199,11709424,1252243270,10037,717
5200,15514719,1638062087,17832,701
5201,12508251,1852534218,16705,340
5202,16490083,1372268572,15533,126
5203,13866320,1752281405,14209,341
5204,11953934,1716672622,10172,629
5205,18673790,1512687486,19528,747
5206,12479760,1789729038,18469,180
5207,11818446,1848678894,10037,831
5208,14094499,1942313888,11778,263
5209,19972047,1717682597,10172,793
5210,13517990,1508255327,10373,424
5211,15431364,1080650547,12053,753
5212,11408125,1911531393,16978,550
5213,16491586,1655769395,14763,324
5214,17344563,1095516016,11048,316
5215,17455326,1333532678,12183,838
5216,10970653,1253106018,13105,730
5217,11988920,1069548974,10791,569
5218,15253152,1910477840,18370,456
5219,15462498,1175595780,11561,315
5220,18020901,1617526619,12610,343
5221,18155510,1052968471,10172,166
5222,11390188,1582032076,12072,381
5223,15224401,1764879615,13104,493
5224,12561737,1199104106,19639,502
5225,19144939,1621946080,16687,107
5226,10767085,1800832827,19183,173
5227,12918783,1253111638,11048,111
5228,12010126,1275917792,18414,666
5229,17392217,1994545988,16604,364
5230,12754279,1895734057,16208,251
5231,11307681,1050455961,13475,390
5232,12058914,1261146835,14548,391
5233,12932908,1331472993,18593,585
5234,12324299,1068137284,16978,718
5235,10712124,1780922817,18884,968
5236,18019604,1800740704,10037,728
5237,15158880,1967245925,16215,896
5238,14177124,1546992263,15240,827
5239,17453125,1150923901,19528,363
5240,10213421,1227595679,16604,913
5241,17680003,1142874470,11308,977
5242,11078202,1153146296,14655,140
5243,19047765,1133800819,19694,673
5244,17528440,1155082291,19409,130
5245,16746550,1570734031,15218,205
5246,16795025,1423583885,15533,438
5247,19582575,1562988697,11253,919
5248,14905285,1675292995,14309,743
5249,15492359,1501710485,13683,462
5250,10749017,1576223342,11957,397
5251,13418944,1512791136,11735,864
5252,18406840,1494910695,16134,995
5253,14302267,1545169133,19751,140
5254,14343920,1556748673,16865,583
5255,19761988,1597733252,19528,363
5256,11403131,1250069576,12453,170
5257,13887548,1859674961,10018,294
5258,17779139,1987547080,19406,431
5259,10924298,1715682678,13757,807
5260,12992847,1947213920,15481,554
5261,17864055,1614143037,14848,709
5262,16471570,1339349227,12635,124
5263,13236210,1802546066,11561,565
5264,15052837,1574519170,18621,698
5265,10561367,1908408232,17540,851
5266,12135369,1449341560,12681,768
5267,17275623,1315589814,14430,183
5268,18268738,1690494766,14235,922
5269,12616862,1147549211,18197,398
5270,18078712,1355790367,18396,867
5271,18373362,1511114367,10836,406
5272,10750378,1807358143,14763,413
5273,13983031,1733107491,12968,582
5274,19673888,1610630274,19496,301
5275,18540949,1865173304,18613,347
5276,18974665,1016493833,10980,539
5277,11187643,1107630513,14470,872
5278,18562504,1618033128,14848,862
5279,17325705,1903139388,15218,406
5280,14827722,1172907772,17715,693
5281,13667680,1095756802,17253,497
5282,17099350,1321510804,18469,768
5283,16195757,1186846641,10682,951
5284,14638887,1696127592,10215,264
5285,18684542,1348878664,10827,192
5286,12209983,1753014940,14309,886
5287,12226156,1211175766,19830,814
5288,15443697,1680380928,15481,503
5289,18953249,1980980141,19195,577
5290,18719323,1924976442,11253,160
5291,18880162,1758367057,13064,702
5292,17742401,1602962324,14525,890
5293,14006985,1712217075,17310,412
5294,18937169,1424067164,11735,443
5295,13116597,1443110846,12070,504
5296,13925574,1029026309,11175,803
5297,16698369,1140663832,15206,329
5298,15457174,1312477850,12777,708
5299,14161471,1069392875,10986,115
5300,14668900,1389367755,11270,590
5301,15990877,1963252983,17764,140
5302,18048203,1881814282,19383,848
5303,12550154,1343493077,11253,489
5304,12744505,1499095527,19406,106
5305,19803066,1539847352,13203,401
5306,11581744,1012288315,12053,840
5307,13627618,1596202085,17764,478
5308,11174798,1819648940,10342,781
5309,10187328,1279755158,16043,223
5310,14754999,1417986031,16438,272
5311,19369936,1058917757,13135,902
5312,18803006,1069121577,16978,344
5313,17290740,1860439046,10172,386
5314,14030814,1342138813,13203,970
5315,16872739,1142977141,10172,689
5316,16730813,1269579885,17540,449
5317,18108421,1338318132,18593,643
5318,12260304,1598873687,18869,839
5319,16833249,1003810494,16604,773
5320,11024175,1077916971,17618,861
5321,18080376,1514341944,12303,517
5322,16816951,1072087817,12053,122
5323,10886464,1597330980,11778,471
5324,16693545,1242406340,11735,160
5325,12784999,1829075529,19159,774
5326,10599882,1724679472,15827,221
5327,19026544,1986300496,11627,137
5328,11838454,1241627237,16687,188
5329,15811180,1867868638,13408,191
5330,17497916,1561794297,12453,507
5331,10048750,1858214904,14848,950
5332,17810236,1430504398,13521,766
5333,17495651,1575990132,18687,122
5334,17394908,1364184348,16604,468
5335,12125692,1817756724,12303,408
5336,15857844,1581289325,12635,794
5337,19725866,1862056067,16700,751
5338,16845960,1628147423,12681,591
5339,19808970,1327629764,16978,341
5340,13574453,1704183666,16175,153
5341,19668816,1238952148,17857,266
5342,17311870,1154957690,13521,231
5343,12070750,1780199811,10037,867
5344,15673113,1741506521,11296,721
5345,15843927,1284187908,17832,873
5346,17442329,1999155746,18197,664
5347,12789365,1735948146,12070,717
5348,11659183,1842789359,12470,270
5349,12825326,1463482865,15981,703
5350,15175650,1802322930,13757,619
5351,17262540,1383487144,14177,318
5352,18396776,1509244893,19474,147
5353,15906124,1703711718,12389,894
5354,19053844,1476537284,15635,941
5355,11597306,1465499307,16873,715
5356,11103962,1823241634,16687,948
5357,13493373,1950514667,13757,910
5358,15025841,1217687379,16215,414
5359,10535420,1505347653,16969,601
5360,18432603,1872159279,17310,159
5361,17790252,1116694682,19136,288
5362,12755231,1559394819,16689,522
5363,16968206,1662572517,10665,765
5364,17397719,1372552561,18172,697
5365,19438253,1948049748,16756,983
5366,19606974,1771689313,19528,593
5367,18358641,1579782643,18899,402
5368,18681950,1270849536,13104,901
5369,16469320,1791284302,13521,176
5370,13433823,1890159645,19217,164
5371,14796833,1549544750,10566,843
5372,17110932,1211193199,19217,989
5373,18951300,1055951765,16438,907
5374,16152541,1069282895,17683,406
5375,17610687,1280062364,11735,105
5376,19716676,1391585964,16486,700
5377,19048081,1208962156,19101,590
5378,19317360,1728262804,18793,874
5379,15181187,1843781353,10207,170
5380,16096507,1186626698,18899,107
5381,19579111,1088655005,16043,673
5382,13287369,1976155227,11082,762
5383,11932697,1267378446,14235,624
5384,13970256,1395772409,16832,401
5385,19265603,1317032214,14848,927
5386,15056438,1805416095,14235,698
5387,14360239,1333744651,13105,701
5388,16599958,1355713589,16705,146
5389,16884330,1553136946,15993,428
5390,18219965,1863641651,15728,857
5391,16756363,1444290337,16362,665
5392,16866979,1801675605,11175,154
5393,11246701,1547456301,19383,364
5394,18790289,1578927286,13587,702
5395,14532993,1607264441,17618,578
5396,11669662,1322116129,10373,623
5397,16662974,1645224848,16756,229
5398,11950028,1053758986,16687,207
5399,10345248,1085272790,19434,207
5400,19489762,1573284312,18396,784
5401,17516861,1045103296,12777,822
5402,18588470,1662055948,12777,628
5403,10821630,1264866831,10595,111
5404,16746256,1749665729,13135,243
5405,15473011,1611144524,15206,987
5406,15412217,1783798320,10986,741
5407,15657358,1583627080,19496,625
5408,10636019,1355571411,17859,404
5409,10363055,1414856669,17683,187
5410,11991452,1300247418,14235,245
5411,13586027,1104855328,13287,632
5412,14942034,1012657293,12693,176
5413,14065903,1189378857,19231,505
5414,19632170,1574716399,14548,489
5415,14344452,1715765021,11561,286
5416,11361449,1476727694,13919,996
5417,13756964,1424059215,19531,324
5418,14857682,1233520583,17784,356
5419,16250588,1929952360,19928,886
5420,14573560,1441145454,19383,422
5421,18763487,1702331366,11175,510
5422,12421431,1136408380,19234,548
5423,12983568,1009161704,11351,924
5424,15956256,1581145395,11957,268
5425,10625738,1492367905,19383,332
5426,18051973,1148573876,16756,836
5427,16863525,1621691563,13475,346
5428,18931890,1225785027,15079,450
5429,19830996,1847387907,16043,300
5430,19747285,1761254751,16832,710
5431,11692395,1970834652,19895,414
5432,17817664,1636156004,14470,779
5433,18383295,1075782639,13587,599
5434,17299650,1096327203,16134,505
5435,17898347,1502595175,13287,550
5436,17235654,1253733945,10686,697
5437,16558333,1306948313,16969,436
5438,10534033,1374818157,13649,388
5439,15219757,1558408054,14848,787
5440,15579359,1400945451,13064,540
5441,18214238,1757724881,13649,655
5442,11463972,1121061479,18621,780
5443,17674973,1644514504,12681,326
5444,13040077,1990301227,11082,280
5445,15189167,1398746578,17784,194
5446,17563186,1863871897,13135,274
5447,15801761,1862068202,13357,648
5448,13415148,1728578029,18613,959
5449,15318209,1962714370,18899,190
5450,10871827,1138975565,15079,108
5451,10989011,1193347580,16978,898
5452,11961019,1186376664,10836,274
5453,15462589,1824492268,14309,404
5454,19820871,1917571565,10166,809
5455,13942322,1916141170,13250,462
5456,13089266,1042501195,11509,470
5457,18431246,1563069700,11561,726
5458,13158460,1668240200,16215,168
5459,16438744,1944773497,19406,216
5460,16160773,1310870540,17784,366
5461,19676515,1256628152,19591,364
5462,16973349,1530130860,13757,343
5463,11252718,1779246035,18252,821
5464,12135147,1503705289,18197,773
5465,11955430,1338204744,12072,856
5466,13645743,1862052001,16604,862
5467,17230779,1475543152,18250,793
5468,12215417,1368651744,13064,772
5469,19853316,1200589942,15825,173
5470,13459184,1285441710,13408,520
5471,17405504,1271397023,18197,446
5472,13357872,1461513445,14470,193
5473,17682700,1937999854,13757,590
5474,11789000,1939855631,14561,979
5475,12598994,1056404509,19661,327
5476,18382641,1011049832,18613,834
5477,18810865,1427686769,19231,909
5478,10644684,1139847418,11561,319
5479,17165618,1236994630,15635,695
5480,13101874,1486390375,12470,918
5481,13181975,1986783680,12635,793
5482,18594346,1850320646,14309,955
5483,17146090,1796800391,16930,372
5484,19233014,1886730649,13683,861
5485,14392934,1316384074,16689,891
5486,15233721,1984528237,10686,615
5487,16689067,1162909768,17784,500
5488,19280539,1858136789,11270,716
5489,18659804,1091307525,19234,883
5490,18075332,1527687800,12470,435
5491,13366744,1824096511,12968,513
5492,14666638,1333026117,10373,651
5493,11073960,1950872184,12997,664
5494,19537393,1315589814,16362,858
5495,19505859,1538012941,13203,678
5496,12614399,1705274933,12610,970
5497,18351280,1893632429,11175,709
5498,10752777,1874036773,15825,956
5499,14756710,1188753725,18899,952
5500,11476442,1376330615,17859,131
5501,15602052,1569096653,18869,159
5502,16306719,1397517294,19496,576
5503,19743045,1103400083,17715,709
5504,18487564,1437031647,12453,387
5505,10389888,1964987217,15973,679
5506,12207415,1133584246,11048,450
5507,15186584,1011591801,16705,152
5508,19232034,1833391694,11735,830
5509,15764838,1478578771,14177,612
5510,11427815,1994333274,17540,361
5511,19761101,1391905616,17683,530
5512,11759909,1705748912,19639,837
5513,11002263,1871359023,18799,800
5514,15780517,1683917737,13016,328
5515,13183367,1150923901,19715,590
5516,16098546,1251961619,13475,274
5517,14722961,1252823523,18197,286
5518,10957163,1398276650,10373,495
5519,13055093,1511538573,18252,277
5520,15712712,1870441100,14470,869
5521,17784452,1324719547,12070,460
5522,15526393,1028202069,11048,644
5523,12681116,1013879388,16338,818
5524,15662246,1713673350,19101,296
5525,10519199,1182437241,13685,165
5526,10342101,1517259602,11735,539
5527,11278188,1119938228,10836,170
5528,16630222,1243664942,18287,225
5529,12298815,1990555354,18162,106
5530,10328351,1155536655,16687,676
5531,15486393,1039932344,19528,218
5532,15010153,1485270757,16478,491
5533,13731019,1809445697,17096,562
5534,17101107,1149762448,18793,170
5535,15048030,1852756748,18396,713
5536,15589799,1058917757,14327,558
5537,17190351,1999004919,12070,587
5538,13379784,1576222140,19715,462
5539,14429486,1371847525,15260,840
5540,16878760,1956581620,11778,287
5541,16885630,1439954828,15079,886
5542,10463738,1237103193,16604,948
5543,12450658,1705367052,16134,101
5544,12011799,1932635009,18370,856
5545,12255086,1938400160,14950,132
5546,15686208,1070745150,19591,982
5547,13933457,1054515792,10342,770
5548,18880344,1520140205,17857,309
5549,10803377,1785485534,17764,425
5550,17137427,1915299677,14848,635
5551,11514751,1102171849,12389,515
5552,11075370,1334039597,19474,369
5553,17712493,1979627134,13250,255
5554,12536289,1659523991,16604,845
5555,13716751,1274460950,13919,305
5556,17405087,1400190647,14177,692
5557,13008733,1236387806,12034,948
5558,13211374,1522130304,15728,388
5559,12371177,1500294917,14848,883
5560,17490604,1749792169,13287,246
5561,13620746,1416825813,16978,919
5562,10473711,1424288817,12777,108
5563,13252975,1334520212,11561,161
5564,10126724,1304242425,13649,785
5565,14914524,1958443092,11624,528
5566,17503863,1237945175,14561,559
5567,19745764,1848934572,12470,487
5568,14565088,1181615837,16338,280
5569,12809573,1673536901,12453,307
5570,19155917,1290686500,12053,974
5571,10439124,1204466390,15973,168
5572,17578831,1551617314,19383,259
5573,15079455,1115035652,11561,351
5574,10235156,1361485888,17540,367
5575,13840237,1338732513,17683,768
5576,18531529,1822834011,10665,534
5577,10203203,1690520706,13757,824
5578,18473541,1135273226,12621,134
5579,17014467,1171181397,14950,342
5580,10081494,1215022089,14561,342
5581,19973115,1141225970,19383,142
5582,11541125,1720136640,18869,841
5583,15695581,1503217823,10342,737
5584,16324162,1470162563,14430,999
5585,14182883,1106034444,10037,950
5586,18820873,1440818661,15827,547
5587,18149747,1681763611,11185,797
5588,17880042,1415870483,11296,410
5589,18411059,1563494547,16700,634
5590,14726640,1039606135,14525,260
5591,13769204,1138396238,17310,663
5592,18085871,1910869603,17683,729
5593,19222417,1534609602,12777,915
5594,11425362,1495125093,11253,564
5595,13817764,1480539073,14209,469
5596,12921152,1958443092,13135,729
5597,13292340,1199185200,17596,280
5598,18970109,1684669827,13408,528
5599,14932450,1784555173,17715,929
5600,13832454,1824376235,14561,780
5601,13918827,1255476689,11175,662
5602,14737619,1231691879,19383,177
5603,14609414,1155834449,15206,435
5604,12731475,1884690511,16338,580
5605,18337884,1112909150,12390,719
5606,18796321,1098997312,17784,255
5607,15286246,1095612142,10791,796
5608,14418154,1923527628,17346,648
5609,19162510,1780051009,16978,398
5610,13148635,1774546301,16930,161
5611,10382423,1584126984,18793,249
5612,18874069,1086468489,10172,888
5613,10047329,1953705732,14327,218
5614,12925151,1290643227,13250,737
5615,18643650,1117753284,10980,199
5616,11626396,1525322255,18396,986
5617,17911086,1770685549,15260,686
5618,10140940,1557952891,14950,257
5619,13750226,1003466666,19195,605
5620,12038910,1055924502,12453,214
5621,17568338,1157271769,10665,678
5622,15308017,1695043221,10870,276
5623,15221313,1669116652,18621,291
5624,14832287,1199415796,19072,418
5625,10679903,1012331516,19999,319
5626,17230967,1312465307,12303,317
5627,19561525,1245242911,11185,500
5628,19878510,1773121060,18799,686
5629,10381090,1685712927,10980,620
5630,16339687,1526537734,16852,945
5631,19255114,1403747093,18162,809
5632,12338504,1867284820,16438,144
5633,14442539,1032583876,14470,281
5634,17595305,1839382042,18869,501
5635,17063390,1107607449,16978,408
5636,14712850,1945424750,19528,747
5637,19492383,1136722620,16134,881
5638,12970420,1601999865,10003,594
5639,10718509,1049927322,18469,302
5640,13261389,1887364673,18469,669
5641,16854161,1317299309,18793,417
5642,15124567,1267437936,19388,400
5643,17379898,1899425215,18197,194
5644,15066508,1585082059,19406,771
5645,10954300,1728007832,11305,228
5646,17962690,1958443092,19928,427
5647,15277569,1911353278,13919,655
5648,13919720,1281091289,10215,220
5649,19683704,1216861203,11351,678
5650,19324459,1122876132,19715,840
